CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
4429,Male,31,22,13
4430,Female,28,27,59
4431,Female,25,41,65
4432,Male,37,114,25
4433,Male,48,115,37
4434,Female,24,66,68
4435,Male,38,41,17
4436,Female,37,118,97
4437,Male,35,112,92
4438,Male,18,45,77
4439,Male,45,48,52
4440,Male,37,113,80
4441,Male,31,54,30
4442,Male,37,46,48
4443,Male,19,97,79
4444,Female,41,85,76
4445,Male,57,119,36
4446,Female,30,53,35
4447,Female,37,45,20
4448,Female,28,31,100
4449,Female,36,115,84
4450,Male,21,42,98
4451,Male,35,120,35
4452,Male,54,121,21
4453,Female,33,46,42
4454,Male,31,38,44
4455,Male,25,54,64
4456,Female,35,34,22
4457,Female,21,46,86
4458,Male,42,27,19
4459,Female,51,128,28
4460,Male,39,90,44
4461,Female,33,125,27
4462,Male,46,95,37
4463,Female,41,57,60
4464,Female,61,29,27
4465,Female,21,47,77
4466,Female,28,97,85
4467,Female,46,36,6
4468,Male,52,30,16
4469,Female,40,49,49
4470,Female,28,67,55
4471,Male,33,60,28
4472,Male,34,59,49
4473,Female,35,127,100
4474,Male,31,87,70
4475,Female,25,45,61
4476,Male,53,115,21
4477,Female,48,115,28
4478,Male,45,82,82
4479,Male,47,108,26
4480,Male,43,118,28
4481,Female,24,21,20
4482,Male,45,105,20
4483,Female,62,94,22
4484,Male,42,114,36
4485,Male,27,88,84
4486,Male,36,24,100
4487,Female,38,33,12
4488,Male,27,104,64
4489,Male,18,34,87
4490,Male,64,113,39
4491,Male,29,109,83
4492,Female,18,25,84
4493,Female,66,116,35
4494,Female,21,42,66
4495,Female,25,36,77
4496,Female,26,35,99
4497,Male,31,124,21
4498,Male,46,39,6
4499,Female,49,97,84
4500,Male,48,117,33
4501,Female,45,109,15
4502,Male,58,128,27
4503,Male,18,134,85
4504,Male,49,25,13
4505,Male,60,100,39
4506,Male,35,116,70
4507,Male,18,28,60
4508,Female,41,36,8
4509,Male,50,108,21
4510,Female,19,82,65
4511,Female,55,33,23
4512,Male,55,131,29
4513,Male,47,45,28
4514,Male,21,38,99
4515,Male,45,96,43
4516,Female,56,115,32
4517,Male,47,98,39
4518,Female,34,52,68
4519,Male,47,39,4
4520,Female,64,27,18
4521,Male,22,50,66
4522,Female,34,125,16
4523,Female,28,41,27
4524,Female,37,117,34
4525,Female,19,49,67
4526,Female,45,127,30
4527,Female,18,39,89
4528,Female,36,43,42
4529,Male,37,121,37
4530,Female,36,29,25
4531,Male,22,118,80
4532,Female,52,37,22
4533,Male,45,76,65
4534,Female,42,124,68
4535,Male,42,106,30
4536,Male,34,123,46
4537,Male,48,110,13
4538,Male,22,47,63
4539,Female,70,35,31
4540,Female,51,38,26
4541,Male,64,34,42
4542,Female,53,96,40
4543,Female,35,74,81
4544,Female,45,86,90
4545,Male,52,109,36
4546,Female,34,59,56
4547,Female,32,47,9
4548,Female,26,53,71
4549,Female,27,41,73
4550,Male,33,35,81
4551,Male,30,64,57
4552,Male,53,28,16
4553,Female,56,29,4
4554,Male,32,56,69
4555,Female,62,130,22
4556,Female,70,124,31
4557,Female,25,61,66
4558,Female,28,32,87
4559,Female,34,63,35
4560,Male,31,64,54
4561,Female,18,31,100
4562,Female,37,92,77
4563,Male,23,43,68
4564,Female,43,19,11
4565,Female,36,105,81
4566,Male,18,48,35
4567,Female,38,99,90
4568,Female,44,123,77
4569,Female,53,40,10
4570,Male,38,51,59
4571,Female,44,119,24
4572,Female,22,29,66
4573,Female,50,103,93
4574,Female,26,31,92
4575,Female,26,40,83
4576,Male,37,86,90
4577,Male,58,91,37
4578,Male,34,98,86
4579,Male,28,81,59
4580,Male,21,40,54
4581,Male,35,54,48
4582,Male,37,117,95
4583,Female,28,38,67
4584,Male,18,55,75
4585,Male,18,37,64
4586,Male,20,64,38
4587,Male,48,124,86
4588,Female,43,45,18
4589,Female,18,40,59
4590,Female,25,42,78
4591,Female,55,97,28
4592,Female,37,101,73
4593,Male,46,116,29
4594,Female,34,103,61
4595,Male,44,123,32
4596,Male,23,27,90
4597,Male,18,52,86
4598,Male,20,108,91
4599,Female,40,113,33
4600,Female,32,90,90
4601,Female,41,37,17
4602,Male,22,45,70
4603,Male,37,41,54
4604,Male,42,97,95
4605,Male,32,41,66
4606,Male,26,60,44
4607,Male,38,39,59
4608,Female,60,30,7
4609,Male,38,62,47
4610,Male,34,107,76
4611,Female,18,93,91
4612,Male,28,39,18
4613,Female,46,102,35
4614,Female,55,26,11
4615,Female,32,98,93
4616,Male,34,99,89
4617,Female,32,50,56
4618,Male,23,63,56
4619,Male,32,71,77
4620,Female,32,29,79
4621,Male,20,69,50
4622,Female,33,29,70
4623,Male,41,20,23
4624,Female,18,36,68
4625,Male,26,55,36
4626,Male,25,63,66
4627,Male,43,95,68
4628,Male,55,126,25
4629,Female,24,21,73
4630,Male,59,110,30
4631,Male,44,28,20
4632,Male,43,105,73
4633,Male,25,43,34
4634,Male,35,64,73
4635,Female,36,25,15
4636,Male,37,56,69
4637,Male,30,108,77
4638,Male,32,51,71
4639,Male,30,44,67
4640,Female,32,78,56
4641,Male,25,56,66
4642,Female,41,103,85
4643,Female,18,50,33
4644,Male,51,21,5
4645,Female,22,47,65
4646,Male,27,45,73
4647,Female,18,52,82
4648,Male,45,85,69
4649,Male,27,56,32
4650,Female,53,33,29
4651,Male,60,29,31
4652,Male,25,39,72
4653,Female,50,114,42
4654,Female,36,54,33
4655,Female,33,75,77
4656,Male,47,39,28
4657,Female,25,69,43
4658,Female,58,111,36
4659,Female,43,26,21
4660,Male,22,22,78
4661,Female,48,104,32
4662,Male,19,35,48
4663,Male,57,119,25
4664,Female,18,54,48
4665,Female,29,58,40
4666,Male,21,40,99
4667,Male,51,28,34
4668,Female,32,81,38
4669,Female,27,54,76
4670,Male,19,45,67
4671,Male,47,127,92
4672,Male,28,54,56
4673,Male,34,40,61
4674,Male,52,50,25
4675,Male,60,115,40
4676,Male,20,68,40
4677,Male,59,15,17
4678,Female,32,64,53
4679,Female,29,46,78
4680,Male,29,30,77
4681,Female,34,115,83
4682,Male,40,96,70
4683,Male,29,62,71
4684,Male,33,60,77
4685,Male,23,39,96
4686,Female,33,91,69
4687,Female,36,42,45
4688,Male,42,38,26
4689,Male,38,102,22
4690,Male,28,36,27
4691,Female,34,88,81
4692,Female,35,116,70
4693,Male,37,106,87
4694,Male,43,109,25
4695,Female,59,109,16
4696,Female,35,40,39
4697,Male,48,122,31
4698,Female,32,98,24
4699,Male,53,26,12
4700,Female,24,53,37
4701,Female,41,107,78
4702,Female,33,37,18
4703,Male,24,40,60
4704,Male,47,78,34
4705,Female,39,106,38
4706,Female,57,109,34
4707,Female,26,36,83
4708,Male,45,39,6
4709,Male,18,73,24
4710,Female,27,24,69
4711,Male,48,122,29
4712,Male,44,89,23
4713,Female,29,97,80
4714,Male,25,49,62
4715,Male,51,124,11
4716,Female,29,128,83
4717,Male,58,99,28
4718,Male,31,63,29
4719,Female,68,123,37
4720,Female,34,50,56
4721,Male,37,104,72
4722,Female,40,36,10
4723,Female,44,118,89
4724,Female,53,108,20
4725,Male,33,86,76
4726,Male,46,47,27
4727,Female,47,71,35
4728,Male,18,58,50
4729,Male,30,33,68
4730,Male,41,47,28
4731,Male,34,39,19
4732,Male,54,25,27
4733,Female,19,61,73
4734,Male,37,69,77
4735,Female,54,124,34
4736,Female,50,15,26
4737,Male,48,73,13
4738,Female,31,115,74
4739,Male,41,98,70
4740,Female,30,41,86
4741,Female,25,40,62
4742,Male,56,15,2
4743,Female,52,33,14
4744,Female,24,55,61
4745,Female,47,102,79
4746,Male,45,24,25
4747,Female,38,23,10
4748,Male,49,46,33
4749,Female,43,95,65
4750,Male,30,58,65
4751,Male,34,96,87
4752,Male,55,111,20
4753,Male,28,27,84
4754,Male,60,110,26
4755,Female,31,59,52
4756,Male,36,71,32
4757,Female,39,51,14
4758,Female,32,53,72
4759,Male,50,104,22
4760,Male,33,45,61
4761,Male,63,103,52
4762,Female,26,60,60
4763,Male,18,30,76
4764,Male,34,85,85
4765,Female,38,103,22
4766,Male,35,45,22
4767,Female,26,80,77
4768,Female,52,24,4
4769,Female,23,43,84
4770,Male,40,61,80
4771,Female,36,50,36
4772,Female,43,91,43
4773,Male,40,102,76
4774,Male,41,53,65
4775,Male,46,97,78
4776,Female,35,41,34
4777,Female,43,42,11
4778,Female,18,102,79
4779,Male,45,100,71
4780,Male,45,96,61
4781,Female,31,39,12
4782,Female,38,37,17
4783,Male,61,91,32
4784,Male,24,83,76
4785,Female,50,95,4
4786,Male,31,84,76
4787,Female,35,61,56
4788,Male,25,67,50
4789,Male,70,96,22
4790,Male,34,89,79
4791,Male,44,30,26
4792,Male,25,76,56
4793,Female,31,47,6
4794,Male,49,109,91
4795,Female,40,93,74
4796,Male,28,71,65
4797,Female,47,19,1
4798,Male,24,46,77
4799,Male,48,16,6
4800,Female,24,36,52
4801,Male,63,32,13
4802,Male,45,22,26
4803,Male,31,62,64
4804,Male,40,38,19
4805,Female,28,51,62
4806,Male,46,113,30
4807,Female,43,34,21
4808,Female,30,38,58
4809,Female,43,95,71
4810,Female,43,62,46
4811,Male,37,18,18
4812,Male,35,53,62
4813,Female,26,45,26
4814,Female,52,125,20
4815,Male,22,33,69
4816,Female,23,53,46
4817,Female,36,64,42
4818,Female,23,54,28
4819,Male,30,69,28
4820,Female,49,24,14
4821,Female,36,86,74
4822,Female,31,93,76
4823,Male,47,103,84
4824,Male,35,110,69
4825,Female,39,96,26
4826,Male,46,33,18
4827,Male,22,33,64
4828,Female,34,26,20
4829,Female,35,78,80
4830,Male,39,115,33
4831,Male,27,37,100
4832,Female,30,43,78
4833,Male,24,18,89
4834,Female,49,33,16
4835,Male,51,100,28
4836,Male,55,28,1
4837,Male,46,66,69
4838,Male,53,118,30
4839,Male,70,34,24
4840,Male,30,105,86
4841,Female,33,53,20
4842,Female,38,56,53
4843,Female,35,93,81
4844,Female,47,38,12
4845,Female,51,24,9
4846,Male,28,75,75
4847,Male,30,76,73
4848,Male,41,41,11
4849,Female,18,38,62
4850,Male,34,21,16
4851,Male,28,75,77
4852,Female,18,107,82
4853,Female,23,45,65
4854,Female,31,108,71
4855,Male,21,43,76
4856,Female,26,29,19
4857,Female,37,40,26
4858,Male,39,45,54
4859,Female,25,50,50
4860,Male,35,58,31
4861,Female,25,50,73
4862,Male,36,40,61
4863,Male,34,39,17
4864,Male,26,70,77
4865,Female,28,86,92
4866,Female,28,44,75
4867,Male,33,101,79
4868,Male,32,37,18
4869,Female,54,112,13
4870,Female,27,56,50
4871,Male,26,101,83
4872,Female,67,37,24
4873,Female,28,34,12
4874,Female,25,81,72
4875,Female,39,92,72
4876,Female,29,62,55
4877,Female,36,29,87
4878,Female,33,51,95
4879,Male,41,105,81
4880,Female,24,56,19
4881,Female,24,98,92
4882,Male,51,87,5
4883,Female,25,58,44
4884,Male,57,21,13
4885,Female,48,31,19
4886,Male,33,59,31
4887,Male,30,108,78
4888,Female,26,53,76
4889,Male,63,33,28
4890,Male,30,32,68
4891,Male,37,88,81
4892,Female,46,27,20
4893,Female,25,15,63
4894,Female,46,122,71
4895,Female,29,112,87
4896,Female,50,26,28
4897,Male,43,39,31
4898,Female,40,116,85
4899,Female,32,34,29
4900,Male,33,58,67
4901,Male,36,18,32
4902,Male,44,110,39
4903,Male,46,15,41
4904,Female,47,94,69
4905,Male,25,62,53
4906,Male,39,23,27
4907,Female,24,72,71
4908,Male,32,84,94
4909,Female,38,59,64
4910,Male,46,110,54
4911,Male,25,53,44
4912,Male,35,118,19
4913,Male,53,94,41
4914,Female,42,24,23
4915,Male,38,37,14
4916,Female,32,78,51
4917,Male,18,104,93
4918,Female,45,102,84
4919,Female,18,46,76
4920,Male,21,89,79
4921,Male,41,70,61
4922,Female,24,39,85
4923,Female,40,101,32
4924,Male,27,39,67
4925,Female,36,31,14
4926,Female,41,115,79
4927,Female,48,106,27
4928,Female,31,75,75
4929,Male,30,40,75
4930,Male,26,71,36
4931,Male,45,115,29
4932,Female,25,94,89
4933,Female,24,58,39
4934,Female,57,99,34
4935,Male,57,96,32
4936,Female,46,104,99
4937,Male,23,56,60
4938,Male,40,102,52
4939,Male,19,46,69
4940,Male,29,56,62
4941,Female,33,79,84
4942,Female,39,123,20
4943,Female,23,51,52
4944,Female,35,107,74
4945,Female,33,31,81
4946,Female,33,64,35
4947,Male,23,50,63
4948,Female,19,43,81
4949,Male,32,44,37
4950,Male,20,58,30
4951,Female,24,129,93
4952,Female,45,38,32
4953,Female,47,86,32
4954,Male,27,39,56
4955,Male,56,111,19
4956,Female,30,27,83
4957,Female,42,129,65
4958,Male,18,42,89
4959,Female,45,39,41
4960,Female,25,45,80
4961,Female,42,112,49
4962,Female,46,110,93
4963,Male,37,96,82
4964,Male,24,46,77
4965,Male,36,101,38
4966,Male,26,103,80
4967,Female,25,68,40
4968,Female,30,37,69
4969,Male,35,46,34
4970,Female,41,97,41
4971,Female,37,100,27
4972,Female,40,80,51
4973,Female,59,93,26
4974,Male,23,32,53
4975,Female,45,90,97
4976,Female,52,108,27
4977,Female,49,36,26
4978,Male,28,106,84
4979,Male,43,39,23
4980,Male,42,31,14
4981,Male,19,68,55
4982,Female,29,110,71
4983,Female,27,67,100
4984,Female,37,67,34
4985,Female,44,94,29
4986,Male,36,28,7
4987,Male,18,41,66
4988,Female,35,25,93
4989,Female,18,26,80
4990,Male,28,42,68
4991,Male,20,86,46
4992,Male,59,94,40
4993,Male,32,144,75
4994,Female,29,46,73
4995,Male,45,37,12
4996,Female,31,77,20
4997,Male,63,33,19
4998,Female,43,104,100
4999,Male,33,48,34
5000,Male,70,117,16
5001,Female,43,83,77
5002,Male,50,119,34
5003,Female,31,80,54
5004,Male,24,95,87
5005,Male,25,56,52
5006,Male,47,30,31
5007,Male,21,46,60
5008,Female,36,74,43
5009,Female,45,41,27
5010,Male,47,126,27
5011,Female,47,38,7
5012,Female,19,27,67
5013,Female,51,96,40
5014,Female,27,55,72
5015,Male,42,36,27
5016,Male,37,108,77
5017,Male,61,39,19
5018,Male,26,85,78
5019,Female,35,99,37
5020,Female,29,79,57
5021,Male,33,52,57
5022,Male,49,101,23
5023,Female,33,65,70
5024,Female,23,38,67
5025,Male,28,68,72
5026,Male,50,91,31
5027,Female,23,103,81
5028,Male,35,38,22
5029,Male,20,30,60
5030,Male,38,19,13
5031,Male,48,81,67
5032,Female,51,126,40
5033,Female,54,104,31
5034,Male,34,39,91
5035,Male,47,38,25
5036,Male,27,108,74
5037,Male,30,28,57
5038,Male,44,68,53
5039,Male,28,48,82
5040,Male,38,57,35
5041,Female,26,38,92
5042,Male,37,116,34
5043,Male,31,36,9
5044,Female,20,48,76
5045,Female,26,30,75
5046,Female,27,37,87
5047,Female,43,100,34
5048,Male,54,110,25
5049,Male,33,82,85
5050,Male,46,88,20
5051,Female,49,34,1
5052,Male,41,60,59
5053,Male,41,24,5
5054,Male,45,35,21
5055,Male,61,116,26
5056,Female,22,34,67
5057,Female,32,104,48
5058,Female,39,94,78
5059,Male,43,87,29
5060,Female,40,103,74
5061,Male,21,74,88
5062,Female,19,55,58
5063,Male,50,117,32
5064,Female,26,84,92
5065,Female,24,39,87
5066,Female,49,33,12
5067,Male,49,125,14
5068,Male,35,123,86
5069,Male,19,73,48
5070,Female,60,30,42
5071,Female,36,109,24
5072,Female,35,28,81
5073,Female,55,116,46
5074,Female,41,40,15
5075,Male,35,70,64
5076,Male,54,109,33
5077,Female,21,49,77
5078,Male,38,123,87
5079,Male,41,91,33
5080,Male,48,124,34
5081,Male,39,32,14
5082,Female,28,31,17
5083,Female,24,60,48
5084,Male,58,93,77
5085,Male,50,39,38
5086,Female,56,118,37
5087,Female,31,56,85
5088,Male,48,27,25
5089,Male,49,101,25
5090,Female,54,26,37
5091,Male,18,31,25
5092,Female,43,40,19
5093,Female,36,49,42
5094,Female,52,35,14
5095,Male,51,27,11
5096,Female,54,116,35
5097,Female,20,83,51
5098,Male,34,83,85
5099,Female,69,124,47
5100,Female,52,29,12
5101,Male,57,130,45
5102,Female,37,131,35
5103,Female,59,110,34
5104,Male,39,103,87
5105,Male,43,88,84
5106,Female,61,33,16
5107,Male,33,96,72
5108,Male,51,29,11
5109,Male,31,36,82
5110,Male,27,80,68
5111,Male,25,68,73
5112,Male,36,68,66
5113,Male,25,56,90
5114,Male,35,20,87
5115,Male,32,102,77
5116,Female,18,43,65
5117,Male,52,146,20
5118,Male,47,115,35
5119,Female,18,48,71
5120,Female,31,70,90
5121,Male,48,91,71
5122,Male,27,62,47
5123,Female,45,37,22
5124,Female,53,93,30
5125,Male,29,79,39
5126,Female,21,65,79
5127,Male,56,110,12
5128,Female,47,93,80
5129,Female,32,116,98
5130,Female,33,54,83
5131,Female,47,112,38
5132,Female,40,87,35
5133,Male,39,23,18
5134,Female,55,35,14
5135,Female,40,55,60
5136,Female,28,83,67
5137,Male,31,17,85
5138,Female,65,33,43
5139,Male,29,55,85
5140,Female,22,59,76
5141,Male,53,130,42
5142,Female,40,35,31
5143,Female,48,116,33
5144,Female,21,34,59
5145,Male,50,112,37
5146,Male,28,55,48
5147,Female,26,55,76
5148,Female,31,47,38
5149,Male,21,54,59
5150,Female,56,30,23
5151,Female,25,111,77
5152,Female,32,117,84
5153,Female,21,66,35
5154,Female,27,31,83
5155,Female,24,53,82
5156,Female,44,126,99
5157,Female,32,27,17
5158,Female,24,63,74
5159,Male,50,102,32
5160,Male,47,99,78
5161,Male,29,33,61
5162,Female,46,34,40
5163,Female,19,100,68
5164,Female,70,119,41
5165,Female,36,28,26
5166,Male,36,67,71
5167,Female,41,105,99
5168,Male,62,20,31
5169,Male,43,107,87
5170,Female,31,39,82
5171,Female,49,115,36
5172,Male,56,108,43
5173,Female,54,30,12
5174,Female,49,21,16
5175,Male,58,102,27
5176,Male,32,47,78
5177,Male,39,63,73
5178,Male,57,30,13
5179,Male,52,129,47
5180,Male,40,50,29
5181,Male,45,130,72
5182,Male,38,72,26
5183,Female,45,33,23
5184,Female,25,61,49
5185,Female,23,29,71
5186,Female,22,76,43
5187,Male,18,40,70
5188,Female,30,80,88
5189,Male,26,61,100
5190,Male,41,100,66
5191,Male,50,111,80
5192,Female,21,38,80
5193,Female,23,26,68
5194,Female,20,73,46
5195,Male,38,111,94
5196,Male,33,33,82
5197,Female,19,47,78
5198,Female,51,51,23
5199,Female,39,89,79
5200,Female,31,118,75
5201,Female,35,71,95
5202,Female,30,66,53
5203,Female,22,31,82
5204,Female,18,50,77
5205,Female,31,60,39
5206,Female,23,93,87
5207,Female,32,62,25
5208,Male,45,109,27
5209,Female,31,71,46
5210,Female,38,35,17
5211,Male,29,79,49
5212,Female,34,106,79
5213,Female,30,98,80
5214,Female,22,52,72
5215,Male,24,110,78
5216,Female,18,28,80
5217,Male,66,118,29
5218,Male,22,43,85
5219,Female,36,102,76
5220,Female,40,35,33
5221,Female,24,88,78
5222,Female,43,97,31
5223,Female,58,28,15
5224,Female,24,88,64
5225,Male,39,61,82
5226,Female,35,22,30
5227,Female,49,107,30
5228,Female,22,67,55
5229,Male,36,38,23
5230,Female,53,110,33
5231,Female,24,41,68
5232,Male,47,96,28
5233,Female,21,41,94
5234,Female,36,115,22
5235,Female,56,125,13
5236,Male,46,41,36
5237,Female,28,49,75
5238,Female,27,31,71
5239,Female,35,23,29
5240,Female,43,64,80
5241,Male,29,89,69
5242,Male,59,115,36
5243,Female,60,122,35
5244,Female,34,47,66
5245,Male,18,29,80
5246,Male,55,100,24
5247,Male,30,18,84
5248,Male,30,74,46
5249,Male,67,99,7
5250,Male,53,95,29
5251,Male,27,82,89
5252,Male,31,65,30
5253,Female,25,35,87
5254,Female,47,29,20
5255,Male,41,69,31
5256,Female,38,113,28
5257,Female,60,39,27
5258,Female,51,122,23
5259,Male,44,115,43
5260,Female,41,57,65
5261,Male,40,95,86
5262,Female,28,57,43
5263,Female,45,129,26
5264,Female,39,29,4
5265,Male,28,43,11
5266,Female,53,77,29
5267,Female,31,89,72
5268,Male,44,110,25
5269,Male,27,52,34
5270,Female,41,101,80
5271,Male,66,35,30
5272,Female,47,37,16
5273,Male,38,102,75
5274,Male,27,40,90
5275,Male,70,121,29
5276,Male,44,109,77
5277,Male,43,35,19
5278,Male,28,96,88
5279,Male,49,64,69
5280,Male,45,115,88
5281,Female,22,51,50
5282,Male,43,93,38
5283,Female,55,31,7
5284,Female,32,62,60
5285,Male,43,101,44
5286,Female,32,41,89
5287,Male,28,34,51
5288,Female,58,41,31
5289,Male,45,31,33
5290,Male,20,43,58
5291,Male,39,115,75
5292,Female,60,32,29
5293,Male,58,15,16
5294,Male,29,15,16
5295,Female,35,37,89
5296,Female,46,29,48
5297,Male,43,130,32
5298,Female,29,30,96
5299,Female,53,100,35
5300,Male,30,33,18
5301,Female,20,44,86
5302,Female,56,41,12
5303,Male,25,41,57
5304,Male,44,82,67
5305,Female,38,121,24
5306,Female,42,102,25
5307,Female,51,128,15
5308,Female,28,106,70
5309,Female,35,77,63
5310,Male,37,54,44
5311,Female,49,97,87
5312,Male,34,52,55
5313,Female,29,57,54
5314,Male,36,66,51
5315,Male,52,115,25
5316,Female,48,117,48
5317,Female,35,127,98
5318,Female,27,74,31
5319,Female,42,15,4
5320,Male,62,92,27
5321,Male,31,115,81
5322,Female,45,112,66
5323,Male,48,103,42
5324,Female,20,66,55
5325,Female,41,39,11
5326,Female,28,107,43
5327,Male,39,26,15
5328,Male,45,28,33
5329,Female,43,129,37
5330,Female,43,111,35
5331,Male,40,89,68
5332,Male,44,133,65
5333,Female,29,21,7
5334,Male,37,106,90
5335,Female,25,74,61
5336,Male,25,70,48
5337,Female,32,94,76
5338,Female,51,114,41
5339,Female,34,56,39
5340,Male,66,19,1
5341,Female,26,57,57
5342,Male,28,71,56
5343,Male,61,24,29
5344,Male,70,30,24
5345,Female,32,61,48
5346,Female,55,98,30
5347,Male,43,25,21
5348,Male,31,70,84
5349,Male,55,117,38
5350,Male,24,34,86
5351,Male,22,38,78
5352,Female,29,56,45
5353,Female,34,113,85
5354,Male,49,100,59
5355,Female,66,134,35
5356,Male,62,117,30
5357,Female,36,35,13
5358,Male,27,59,46
5359,Female,35,62,63
5360,Female,37,112,40
5361,Female,25,41,63
5362,Male,33,108,91
5363,Female,56,109,39
5364,Male,26,35,67
5365,Female,56,107,48
5366,Female,30,72,37
5367,Male,26,52,89
5368,Female,38,85,90
5369,Female,24,37,59
5370,Female,37,27,1
5371,Female,44,96,85
5372,Male,27,106,70
5373,Male,40,101,18
5374,Female,25,20,83
5375,Male,31,99,32
5376,Female,27,41,87
5377,Male,51,133,25
5378,Female,31,85,76
5379,Female,21,60,66
5380,Female,33,97,72
5381,Female,27,96,95
5382,Male,48,119,34
5383,Male,37,88,70
5384,Male,51,27,1
5385,Female,27,59,57
5386,Female,32,104,33
5387,Male,42,107,13
5388,Male,31,71,1
5389,Female,49,115,32
5390,Female,26,72,51
5391,Female,49,24,18
5392,Male,64,115,32
5393,Male,29,52,56
5394,Male,56,119,38
5395,Male,29,43,72
5396,Male,43,116,85
5397,Female,30,24,15
5398,Male,40,104,44
5399,Male,32,107,75
5400,Male,37,55,35
5401,Male,22,127,81
5402,Male,24,32,52
5403,Female,33,61,31
5404,Male,45,85,95
5405,Male,38,115,64
5406,Female,43,74,65
5407,Male,26,63,56
5408,Female,46,105,19
5409,Male,46,60,84
5410,Female,57,129,38
5411,Female,25,32,86
5412,Male,26,80,83
5413,Male,31,36,78
5414,Male,58,25,19
5415,Male,44,28,21
5416,Female,28,126,81
5417,Female,38,73,100
5418,Female,23,104,58
5419,Male,44,115,30
5420,Male,31,68,99
5421,Female,38,30,11
5422,Female,40,92,82
5423,Female,31,61,42
5424,Female,54,109,30
5425,Female,48,118,37
5426,Male,28,109,38
5427,Male,39,62,73
5428,Female,36,89,100
5429,Male,20,39,68
5430,Male,27,44,66
5431,Female,23,31,100
5432,Male,33,15,27
5433,Male,23,45,67
5434,Male,61,24,32
5435,Male,35,81,27
5436,Female,30,30,68
5437,Female,18,118,84
5438,Female,34,69,27
5439,Male,52,18,11
5440,Male,35,62,85
5441,Male,39,126,39
5442,Male,38,114,56
5443,Female,43,37,22
5444,Male,38,52,57
5445,Female,41,21,36
5446,Female,39,27,12
5447,Male,40,99,73
5448,Male,23,46,76
5449,Female,65,97,27
5450,Female,40,22,18
5451,Male,40,98,76
5452,Male,26,68,98
5453,Female,36,120,84
5454,Female,54,91,12
5455,Male,25,43,81
5456,Female,32,126,66
5457,Female,28,106,75
5458,Male,38,85,77
5459,Male,31,59,39
5460,Female,18,50,41
5461,Female,29,72,20
5462,Female,27,116,85
5463,Female,28,32,26
5464,Female,40,103,82
5465,Male,37,122,75
5466,Male,47,102,51
5467,Male,25,42,90
5468,Female,33,51,44
5469,Female,29,46,43
5470,Male,23,104,78
5471,Male,27,50,88
5472,Male,33,103,59
5473,Male,48,27,20
5474,Female,29,37,73
5475,Male,60,23,14
5476,Male,56,122,23
5477,Male,26,78,63
5478,Male,28,42,80
5479,Female,26,38,65
5480,Male,29,118,81
5481,Male,26,72,44
5482,Female,34,96,74
5483,Male,54,103,31
5484,Female,21,54,82
5485,Male,18,44,67
5486,Male,39,79,71
5487,Male,24,103,85
5488,Male,28,44,56
5489,Female,35,39,75
5490,Female,33,75,84
5491,Female,42,29,12
5492,Female,22,44,70
5493,Male,21,112,36
5494,Female,32,108,91
5495,Male,45,97,36
5496,Female,19,108,85
5497,Female,34,117,38
5498,Male,40,44,63
5499,Female,49,126,24
5500,Male,29,36,69
5501,Male,61,98,18
5502,Male,48,37,28
5503,Male,40,76,70
5504,Female,49,89,37
5505,Male,51,113,87
5506,Female,37,34,9
5507,Male,42,121,47
5508,Male,36,132,95
5509,Male,33,98,72
5510,Female,50,110,40
5511,Male,48,26,33
5512,Male,25,76,60
5513,Female,27,70,32
5514,Female,20,31,65
5515,Female,42,33,13
5516,Male,30,38,78
5517,Female,23,57,61
5518,Female,19,45,47
5519,Male,53,25,22
5520,Female,18,33,81
5521,Female,22,72,56
5522,Female,51,88,27
5523,Male,22,50,68
5524,Female,66,117,38
5525,Female,33,121,12
5526,Male,35,38,17
5527,Female,25,38,71
5528,Male,40,31,27
5529,Male,47,90,28
5530,Female,25,96,67
5531,Female,56,111,42
5532,Female,24,29,13
5533,Male,21,34,73
5534,Male,25,44,77
5535,Male,53,29,14
5536,Female,49,38,11
5537,Male,60,16,15
5538,Male,32,73,12
5539,Female,37,102,30
5540,Male,52,124,22
5541,Male,56,29,24
5542,Female,19,48,79
5543,Female,31,51,30
5544,Male,35,49,64
5545,Male,29,44,71
5546,Male,34,33,18
5547,Female,61,35,21
5548,Male,35,27,19
5549,Female,24,81,84
5550,Male,32,21,18
5551,Male,21,97,81
5552,Male,36,101,92
5553,Female,46,59,34
5554,Female,37,54,67
5555,Female,29,52,21
5556,Male,26,31,94
5557,Male,41,44,22
5558,Male,27,15,70
5559,Male,29,101,83
5560,Female,28,47,76
5561,Female,39,90,68
5562,Male,47,65,26
5563,Female,47,84,64
5564,Male,37,92,85
5565,Female,49,68,62
5566,Male,53,49,16
5567,Female,18,41,70
5568,Female,23,53,70
5569,Male,18,73,50
5570,Male,36,53,38
5571,Male,40,82,54
5572,Female,49,51,25
5573,Female,38,44,72
5574,Male,24,42,56
5575,Female,22,35,66
5576,Male,61,32,21
5577,Male,27,40,81
5578,Female,30,72,43
5579,Female,24,61,39
5580,Male,48,115,24
5581,Female,43,32,9
5582,Male,28,99,74
5583,Male,29,68,49
5584,Female,20,44,81
5585,Female,53,102,25
5586,Male,58,26,16
5587,Male,60,85,31
5588,Female,47,98,27
5589,Female,30,75,22
5590,Female,26,39,76
5591,Female,45,87,60
