CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
3015,Female,23,59.0,67.0
3016,Female,31,74.0,91.0
3017,Male,28,41.0,64.0
3018,Female,68,114.0,33.0
3019,Female,45,39.0,45.0
3020,Female,25,21.0,75.0
3021,Female,45,96.0,93.0
3022,Female,53,95.0,15.0
3023,Female,30,47.0,86.0
3024,Male,41,94.0,85.0
3025,Female,52,31.0,31.0
3026,Male,56,92.0,91.0
3027,Male,19,66.0,52.0
3028,Female,29,57.0,80.0
3029,Male,23,47.0,90.0
3030,Female,33,32.0,89.0
3031,Male,47,16.0,17.0
3032,Female,63,115.0,33.0
3033,Female,20,38.0,62.0
3034,Male,51,15.0,23.0
3035,Male,32,78.0,79.0
3036,Female,37,93.0,85.0
3037,Female,56,113.0,51.0
3038,Female,24,75.0,57.0
3039,Female,38,19.0,31.0
3040,Female,48,116.0,46.0
3041,Female,53,20.0,18.0
3042,Male,41,63.0,14.0
3043,Male,49,31.0,11.0
3044,Male,60,106.0,26.0
3045,Female,30,49.0,77.0
3046,Male,31,38.0,73.0
3047,Male,56,107.0,25.0
3048,Female,28,91.0,81.0
3049,Male,31,94.0,78.0
3050,Male,20,53.0,78.0
3051,Female,40,98.0,87.0
3052,Male,38,108.0,40.0
3053,Male,26,93.0,56.0
3054,Male,31,102.0,87.0
3055,Female,32,50.0,100.0
3056,Female,34,57.0,56.0
3057,Male,25,38.0,81.0
3058,Male,27,43.0,18.0
3059,Female,55,18.0,21.0
3060,Female,33,45.0,52.0
3061,Male,25,102.0,81.0
3062,Female,45,32.0,18.0
3063,Male,43,112.0,31.0
3064,Female,25,28.0,64.0
3065,Male,26,31.0,77.0
3066,Male,46,100.0,64.0
3067,Male,31,26.0,19.0
3068,Female,35,80.0,86.0
3069,Male,28,115.0,85.0
3070,Female,34,24.0,70.0
3071,Female,18,37.0,71.0
3072,Female,23,53.0,100.0
3073,Female,40,72.0,87.0
3074,Male,33,106.0,83.0
3075,Male,53,127.0,25.0
3076,Male,28,75.0,39.0
3077,Male,28,60.0,40.0
3078,Female,51,22.0,19.0
3079,Female,38,26.0,2.0
3080,Female,29,75.0,39.0
3081,Female,23,26.0,79.0
3082,Male,27,78.0,64.0
3083,Female,36,106.0,81.0
3084,Female,42,117.0,18.0
3085,Female,25,31.0,89.0
3086,Male,30,43.0,73.0
3087,Female,49,105.0,19.0
3088,Female,52,22.0,13.0
3089,Female,66,111.0,43.0
3090,Female,29,116.0,86.0
3091,Female,43,128.0,31.0
3092,Female,36,37.0,55.0
3093,Male,47,127.0,74.0
3094,Male,34,55.0,39.0
3095,Male,50,29.0,32.0
3096,Male,28,35.0,58.0
3097,Male,34,41.0,64.0
3098,Female,41,32.0,19.0
3099,Female,34,34.0,12.0
3100,Female,61,116.0,32.0
3101,Male,39,29.0,31.0
3102,Male,29,32.0,82.0
3103,Male,30,43.0,56.0
3104,Male,57,129.0,16.0
3105,Female,37,109.0,79.0
3106,Female,57,118.0,47.0
3107,Female,20,35.0,76.0
3108,Female,55,22.0,30.0
3109,Male,46,121.0,39.0
3110,Male,31,34.0,71.0
3111,Female,25,41.0,68.0
3112,Male,35,131.0,92.0
3113,Male,36,58.0,89.0
3114,Female,56,20.0,15.0
3115,Male,45,24.0,20.0
3116,Male,36,72.0,28.0
3117,Female,24,32.0,87.0
3118,Female,40,46.0,25.0
3119,Female,24,106.0,96.0
3120,Male,43,101.0,78.0
3121,Female,36,90.0,78.0
3122,Female,35,104.0,90.0
3123,Female,48,22.0,26.0
3124,Female,57,110.0,30.0
3125,Male,23,47.0,71.0
3126,Female,27,56.0,63.0
3127,Female,26,51.0,83.0
3128,Female,40,15.0,6.0
3129,Male,37,72.0,38.0
3130,Female,34,60.0,45.0
3131,Female,28,72.0,32.0
3132,Female,21,77.0,86.0
3133,Male,32,70.0,46.0
3134,Male,44,112.0,41.0
3135,Female,50,104.0,62.0
3136,Female,26,36.0,78.0
3137,Female,25,45.0,85.0
3138,Female,27,52.0,69.0
3139,Female,66,101.0,20.0
3140,Female,46,42.0,30.0
3141,Female,40,93.0,76.0
3142,Female,27,55.0,51.0
3143,Female,59,112.0,43.0
3144,Male,30,105.0,30.0
3145,Male,41,93.0,75.0
3146,Male,26,83.0,56.0
3147,Female,26,48.0,69.0
3148,Female,25,53.0,67.0
3149,Male,25,29.0,70.0
3150,Male,50,106.0,33.0
3151,Male,29,39.0,80.0
3152,Female,18,104.0,98.0
3153,Female,22,37.0,99.0
3154,Female,39,117.0,37.0
3155,Female,40,102.0,33.0
3156,Male,28,58.0,80.0
3157,Female,40,64.0,68.0
3158,Male,35,47.0,23.0
3159,Male,29,42.0,75.0
3160,Male,25,112.0,93.0
3161,Male,70,122.0,41.0
3162,Female,67,30.0,6.0
3163,Male,40,88.0,79.0
3164,Female,34,91.0,17.0
3165,Male,54,32.0,29.0
3166,Male,68,114.0,22.0
3167,Female,38,63.0,55.0
3168,Female,39,20.0,9.0
3169,Female,27,23.0,71.0
3170,Female,52,96.0,40.0
3171,Male,25,46.0,49.0
3172,Male,41,122.0,76.0
3173,Female,50,31.0,14.0
3174,Male,51,24.0,28.0
3175,Male,41,34.0,42.0
3176,Male,42,26.0,34.0
3177,Female,25,43.0,57.0
3178,Male,31,65.0,30.0
3179,Female,18,75.0,56.0
3180,Female,23,55.0,51.0
3181,Male,54,30.0,16.0
3182,Female,26,113.0,90.0
3183,Male,50,107.0,92.0
3184,Male,40,109.0,90.0
3185,Female,66,103.0,41.0
3186,Female,59,139.0,48.0
3187,Male,47,109.0,79.0
3188,Male,42,109.0,69.0
3189,Male,34,62.0,53.0
3190,Male,20,57.0,71.0
3191,Female,31,100.0,82.0
3192,Female,24,63.0,74.0
3193,Male,35,66.0,48.0
3194,Female,34,108.0,100.0
3195,Male,19,103.0,99.0
3196,Female,59,116.0,44.0
3197,Male,38,60.0,51.0
3198,Male,24,80.0,86.0
3199,Female,37,35.0,20.0
3200,Female,20,82.0,97.0
3201,Male,54,100.0,46.0
3202,Female,54,112.0,32.0
3203,Female,57,21.0,21.0
3204,Female,25,51.0,41.0
3205,Male,27,31.0,73.0
3206,Male,33,61.0,58.0
3207,Female,34,54.0,37.0
3208,Female,20,31.0,70.0
3209,Male,60,105.0,19.0
3210,Female,21,38.0,84.0
3211,Female,30,20.0,27.0
3212,Male,19,32.0,91.0
3213,Female,38,23.0,35.0
3214,Female,30,29.0,76.0
3215,Male,27,95.0,72.0
3216,Male,45,28.0,22.0
3217,Male,18,23.0,15.0
3218,Female,33,30.0,17.0
3219,Male,18,48.0,81.0
3220,Male,35,44.0,43.0
3221,Male,51,125.0,31.0
3222,Female,38,29.0,9.0
3223,Male,38,33.0,25.0
3224,Male,33,40.0,34.0
3225,Male,48,19.0,3.0
3226,Male,30,79.0,34.0
3227,Male,36,87.0,76.0
3228,Female,40,106.0,91.0
3229,Male,42,22.0,23.0
3230,Male,36,141.0,66.0
3231,Female,49,112.0,34.0
3232,Female,22,28.0,65.0
3233,Male,41,72.0,90.0
3234,Male,38,35.0,2.0
3235,Male,39,119.0,74.0
3236,Female,30,106.0,75.0
3237,Female,42,84.0,98.0
3238,Female,19,70.0,54.0
3239,Male,26,33.0,63.0
3240,Female,54,131.0,40.0
3241,Female,39,122.0,36.0
3242,Female,57,92.0,35.0
3243,Male,53,112.0,36.0
3244,Male,27,24.0,78.0
3245,Female,30,52.0,73.0
3246,Male,50,29.0,23.0
3247,Female,52,103.0,29.0
3248,Male,68,123.0,37.0
3249,Male,30,67.0,24.0
3250,Female,26,21.0,83.0
3251,Male,42,92.0,28.0
3252,Male,52,34.0,15.0
3253,Female,18,25.0,64.0
3254,Male,35,23.0,36.0
3255,Male,47,88.0,68.0
3256,Female,44,19.0,22.0
3257,Female,23,28.0,80.0
3258,Female,44,90.0,79.0
3259,Female,34,93.0,100.0
3260,Male,50,54.0,56.0
3261,Female,33,95.0,70.0
3262,Male,37,113.0,21.0
3263,Male,45,123.0,45.0
3264,Male,36,26.0,13.0
3265,Female,21,51.0,84.0
3266,Male,52,32.0,18.0
3267,Female,45,122.0,35.0
3268,Male,55,98.0,32.0
3269,Female,26,31.0,75.0
3270,Male,32,43.0,72.0
3271,Male,40,107.0,75.0
3272,Female,36,26.0,24.0
3273,Female,24,30.0,65.0
3274,Male,37,117.0,23.0
3275,Male,35,66.0,58.0
3276,Female,30,55.0,76.0
3277,Male,35,61.0,37.0
3278,Male,46,118.0,32.0
3279,Female,39,122.0,80.0
3280,Female,20,57.0,71.0
3281,Female,50,118.0,42.0
3282,Male,32,38.0,21.0
3283,Female,30,45.0,60.0
3284,Female,30,65.0,77.0
3285,Female,60,96.0,22.0
3286,Female,57,22.0,21.0
3287,Female,44,100.0,86.0
3288,Male,34,70.0,51.0
3289,Male,31,68.0,57.0
3290,Female,31,90.0,68.0
3291,Female,47,24.0,27.0
3292,Male,30,51.0,39.0
3293,Female,39,87.0,86.0
3294,Male,34,119.0,22.0
3295,Male,28,48.0,79.0
3296,Male,35,33.0,20.0
3297,Male,18,30.0,58.0
3298,Female,42,36.0,12.0
3299,Female,47,121.0,94.0
3300,Female,22,67.0,30.0
3301,Male,49,85.0,43.0
3302,Female,44,59.0,50.0
3303,Female,52,122.0,20.0
3304,Male,36,84.0,89.0
3305,Female,33,126.0,78.0
3306,Male,27,109.0,73.0
3307,Male,30,101.0,95.0
3308,Male,50,26.0,16.0
3309,Female,36,100.0,85.0
3310,Male,43,93.0,30.0
3311,Male,22,36.0,74.0
3312,Female,29,34.0,74.0
3313,Male,23,51.0,73.0
3314,Male,48,21.0,6.0
3315,Female,34,96.0,71.0
3316,Male,29,40.0,68.0
3317,Male,40,107.0,28.0
3318,Female,59,26.0,20.0
3319,Male,34,51.0,22.0
3320,Female,32,25.0,74.0
3321,Female,47,96.0,15.0
3322,Male,37,29.0,9.0
3323,Male,24,48.0,68.0
3324,Male,56,103.0,37.0
3325,Male,18,27.0,95.0
3326,Female,22,23.0,73.0
3327,Male,25,59.0,50.0
3328,Female,40,99.0,34.0
3329,Male,45,27.0,5.0
3330,Female,25,32.0,98.0
3331,Male,31,43.0,85.0
3332,Male,19,31.0,92.0
3333,Female,53,27.0,42.0
3334,Female,46,32.0,43.0
3335,Female,30,60.0,33.0
3336,Female,23,43.0,94.0
3337,Male,31,51.0,51.0
3338,Female,24,65.0,83.0
3339,Female,47,102.0,52.0
3340,Female,22,49.0,62.0
3341,Female,18,52.0,57.0
3342,Female,55,130.0,40.0
3343,Female,24,32.0,46.0
3344,Male,31,21.0,38.0
3345,Male,58,111.0,32.0
3346,Female,18,67.0,81.0
3347,Male,37,128.0,79.0
3348,Female,22,114.0,72.0
3349,Male,39,105.0,60.0
3350,Male,29,119.0,84.0
3351,Female,39,108.0,64.0
3352,Male,45,94.0,12.0
3353,Male,35,43.0,37.0
3354,Female,43,127.0,22.0
3355,Male,56,20.0,22.0
3356,Female,43,34.0,28.0
3357,Male,29,36.0,84.0
3358,Male,38,99.0,80.0
3359,Female,23,47.0,26.0
3360,Female,18,52.0,89.0
3361,Male,19,26.0,54.0
3362,Male,29,72.0,94.0
3363,Female,24,46.0,63.0
3364,Male,46,107.0,91.0
3365,Female,30,72.0,71.0
3366,Male,25,40.0,75.0
3367,Male,45,132.0,85.0
3368,Female,42,73.0,89.0
3369,Female,48,22.0,10.0
3370,Male,26,35.0,78.0
3371,Male,43,104.0,80.0
3372,Male,60,108.0,53.0
3373,Male,43,110.0,70.0
3374,Female,20,41.0,84.0
3375,Female,44,63.0,60.0
3376,Female,19,29.0,65.0
3377,Female,27,48.0,57.0
3378,Female,45,45.0,6.0
3379,Female,20,26.0,10.0
3380,Female,25,42.0,68.0
3381,Female,46,95.0,72.0
3382,Female,53,103.0,10.0
3383,Female,53,31.0,24.0
3384,Male,38,98.0,100.0
3385,Female,49,19.0,11.0
3386,Female,41,66.0,36.0
3387,Female,45,98.0,85.0
3388,Male,56,111.0,29.0
3389,Male,59,41.0,14.0
3390,Male,21,28.0,69.0
3391,Male,23,117.0,84.0
3392,Female,39,61.0,46.0
3393,Male,31,60.0,66.0
3394,Female,42,78.0,81.0
3395,Female,21,48.0,44.0
3396,Male,24,67.0,77.0
3397,Male,35,75.0,62.0
3398,Female,36,45.0,36.0
3399,Male,42,102.0,84.0
3400,Female,59,114.0,20.0
3401,Male,48,18.0,34.0
3402,Female,50,43.0,37.0
3403,Female,24,52.0,45.0
3404,Male,33,97.0,81.0
3405,Female,28,40.0,86.0
3406,Female,28,63.0,62.0
3407,Male,24,65.0,50.0
3408,Female,18,66.0,40.0
3409,Male,25,116.0,74.0
3410,Male,63,16.0,12.0
3411,Female,62,107.0,29.0
3412,Male,48,45.0,29.0
3413,Female,35,30.0,28.0
3414,Female,18,99.0,78.0
3415,Male,26,45.0,69.0
3416,Male,56,119.0,21.0
3417,Female,30,113.0,86.0
3418,Male,21,21.0,72.0
3419,Male,31,111.0,84.0
3420,Female,49,34.0,15.0
3421,Male,18,32.0,71.0
3422,Male,20,42.0,80.0
3423,Male,25,33.0,34.0
3424,Male,62,21.0,33.0
3425,Male,22,60.0,39.0
3426,Female,29,51.0,80.0
3427,Female,64,103.0,18.0
3428,Male,30,25.0,66.0
3429,Female,36,71.0,44.0
3430,Male,60,112.0,47.0
3431,Male,42,128.0,47.0
3432,Male,48,57.0,40.0
3433,Male,28,50.0,75.0
3434,Male,41,102.0,35.0
3435,Male,25,25.0,76.0
3436,Male,40,101.0,78.0
3437,Female,33,141.0,87.0
3438,Female,48,105.0,33.0
3439,Male,18,90.0,60.0
3440,Male,28,37.0,62.0
3441,Female,52,103.0,85.0
3442,Female,53,118.0,17.0
3443,Female,29,104.0,65.0
3444,Female,37,51.0,64.0
3445,Male,18,44.0,65.0
3446,Male,20,37.0,74.0
3447,Male,28,69.0,50.0
3448,Female,24,56.0,73.0
3449,Female,70,97.0,29.0
3450,Male,45,15.0,2.0
3451,Male,58,110.0,29.0
3452,Female,25,42.0,67.0
3453,Female,18,32.0,67.0
3454,Male,47,101.0,96.0
3455,Female,24,51.0,54.0
3456,Male,29,43.0,20.0
3457,Male,52,119.0,32.0
3458,Male,35,48.0,79.0
3459,Female,21,19.0,77.0
3460,Male,28,42.0,78.0
3461,Male,28,109.0,93.0
3462,Female,41,26.0,26.0
3463,Male,21,46.0,48.0
3464,Male,64,97.0,22.0
3465,Male,52,45.0,27.0
3466,Female,40,40.0,63.0
3467,Female,57,86.0,27.0
3468,Male,22,45.0,67.0
3469,Female,22,55.0,45.0
3470,Female,55,22.0,19.0
3471,Male,49,28.0,26.0
3472,Male,33,40.0,99.0
3473,Male,24,37.0,54.0
3474,Male,29,26.0,95.0
3475,Male,30,57.0,76.0
3476,Male,26,46.0,31.0
3477,Female,27,65.0,36.0
3478,Male,49,87.0,14.0
3479,Male,59,128.0,38.0
3480,Female,45,112.0,14.0
3481,Female,47,16.0,12.0
3482,Female,53,107.0,27.0
3483,Female,33,115.0,90.0
3484,Male,36,29.0,61.0
3485,Female,59,96.0,25.0
3486,Male,65,132.0,18.0
3487,Male,31,79.0,96.0
3488,Female,40,28.0,30.0
3489,Male,62,28.0,19.0
3490,Male,65,96.0,42.0
3491,Male,39,34.0,40.0
3492,Female,23,17.0,62.0
3493,Female,37,70.0,58.0
3494,Male,33,52.0,47.0
3495,Male,35,35.0,80.0
3496,Female,38,97.0,84.0
3497,Female,25,52.0,37.0
3498,Male,34,64.0,50.0
3499,Male,26,39.0,6.0
3500,Male,24,50.0,81.0
3501,Female,32,76.0,99.0
3502,Female,18,56.0,50.0
3503,Female,31,55.0,54.0
3504,Male,40,39.0,19.0
3505,Male,22,32.0,31.0
3506,Female,27,56.0,73.0
3507,Female,31,47.0,61.0
3508,Male,67,106.0,48.0
3509,Male,31,59.0,49.0
3510,Male,43,25.0,26.0
3511,Female,36,88.0,93.0
3512,Female,41,23.0,16.0
3513,Male,34,71.0,65.0
3514,Male,29,51.0,62.0
3515,Male,34,58.0,49.0
3516,Male,36,48.0,58.0
3517,Female,53,44.0,30.0
3518,Male,29,107.0,83.0
3519,Male,47,35.0,26.0
3520,Male,24,76.0,77.0
3521,Female,34,94.0,63.0
3522,Male,45,122.0,17.0
3523,Female,47,126.0,98.0
3524,Female,43,25.0,15.0
3525,Male,43,29.0,4.0
3526,Female,34,23.0,7.0
3527,Male,35,65.0,46.0
3528,Male,23,52.0,82.0
3529,Male,29,59.0,30.0
3530,Male,55,106.0,25.0
3531,Male,52,109.0,70.0
3532,Female,20,28.0,71.0
3533,Female,38,108.0,88.0
3534,Male,36,92.0,88.0
3535,Female,25,123.0,81.0
3536,Female,44,24.0,30.0
3537,Male,41,108.0,89.0
3538,Female,46,105.0,71.0
3539,Female,28,44.0,100.0
3540,Female,46,40.0,6.0
3541,Male,41,103.0,73.0
3542,Female,22,68.0,72.0
3543,Female,48,38.0,14.0
3544,Male,25,72.0,87.0
3545,Male,32,55.0,66.0
3546,Female,38,28.0,1.0
3547,Female,49,21.0,35.0
3548,Female,66,94.0,21.0
3549,Female,33,132.0,76.0
3550,Male,64,104.0,27.0
3551,Male,26,50.0,74.0
3552,Female,45,31.0,28.0
3553,Female,35,93.0,32.0
3554,Male,54,83.0,35.0
3555,Female,40,23.0,17.0
3556,Male,25,41.0,82.0
3557,Male,26,106.0,86.0
3558,Male,60,115.0,28.0
3559,Male,45,40.0,30.0
3560,Male,51,94.0,13.0
3561,Female,35,97.0,68.0
3562,Male,34,82.0,68.0
3563,Male,52,44.0,13.0
3564,Female,33,117.0,16.0
3565,Female,62,131.0,13.0
3566,Male,25,50.0,78.0
3567,Male,51,101.0,41.0
3568,Male,26,20.0,73.0
3569,Female,26,35.0,70.0
3570,Female,32,43.0,62.0
3571,Male,27,95.0,80.0
3572,Female,64,100.0,30.0
3573,Male,31,52.0,32.0
3574,Male,24,66.0,30.0
3575,Male,40,41.0,55.0
3576,Female,40,95.0,63.0
3577,Female,51,21.0,49.0
3578,Male,59,103.0,43.0
3579,Male,24,37.0,69.0
3580,Female,56,116.0,11.0
3581,Male,39,115.0,40.0
3582,Female,35,50.0,43.0
3583,Female,35,85.0,79.0
3584,Female,36,66.0,62.0
3585,Male,51,109.0,43.0
3586,Male,41,138.0,90.0
3587,Female,50,120.0,32.0
3588,Female,25,33.0,82.0
3589,Male,42,28.0,19.0
3590,Female,49,38.0,22.0
3591,Male,25,53.0,45.0
3592,Male,58,27.0,41.0
3593,Female,48,107.0,6.0
3594,Female,45,105.0,29.0
3595,Female,42,103.0,17.0
3596,Female,18,46.0,100.0
3597,Male,36,86.0,68.0
3598,Female,55,115.0,45.0
3599,Female,42,100.0,71.0
3600,Male,33,41.0,61.0
3601,Female,50,29.0,22.0
3602,Female,43,115.0,20.0
3603,Female,49,37.0,27.0
3604,Male,28,98.0,87.0
3605,Male,49,110.0,87.0
3606,Male,36,34.0,40.0
3607,Male,33,47.0,23.0
3608,Female,43,110.0,90.0
3609,Male,30,74.0,28.0
3610,Male,31,58.0,61.0
3611,Female,42,107.0,34.0
3612,Female,40,20.0,21.0
3613,Female,31,90.0,95.0
3614,Female,28,59.0,82.0
3615,Male,32,103.0,100.0
3616,Female,22,44.0,21.0
3617,Female,53,100.0,34.0
3618,Female,25,61.0,36.0
3619,Male,30,58.0,76.0
3620,Male,66,31.0,8.0
3621,Male,32,39.0,58.0
3622,Male,19,99.0,54.0
3623,Female,42,113.0,68.0
3624,Male,45,64.0,44.0
3625,Female,29,82.0,68.0
3626,Male,44,103.0,80.0
3627,Male,40,26.0,15.0
3628,Female,40,45.0,73.0
3629,Male,24,44.0,56.0
3630,Female,18,35.0,77.0
3631,Female,22,48.0,73.0
3632,Male,50,35.0,17.0
3633,Male,50,101.0,29.0
3634,Female,26,95.0,96.0
3635,Male,60,19.0,14.0
3636,Male,43,113.0,39.0
3637,Female,28,78.0,39.0
3638,Female,60,31.0,17.0
3639,Female,23,87.0,63.0
3640,Male,45,111.0,80.0
3641,Male,37,91.0,84.0
3642,Female,31,38.0,38.0
3643,Female,50,89.0,25.0
3644,Male,57,98.0,30.0
3645,Female,20,32.0,84.0
3646,Male,47,35.0,37.0
3647,Male,62,104.0,29.0
3648,Female,61,111.0,33.0
3649,Female,57,103.0,29.0
3650,Male,18,51.0,41.0
3651,Female,32,51.0,66.0
3652,Female,23,92.0,82.0
3653,Female,36,31.0,77.0
3654,Female,44,23.0,28.0
3655,Female,44,30.0,28.0
3656,Female,32,95.0,93.0
3657,Male,35,88.0,71.0
3658,Male,36,112.0,39.0
3659,Female,32,44.0,66.0
3660,Male,34,72.0,32.0
3661,Female,52,126.0,41.0
3662,Female,35,126.0,25.0
3663,Male,46,25.0,11.0
3664,Female,26,31.0,21.0
3665,Male,47,109.0,39.0
3666,Female,53,119.0,30.0
3667,Male,31,42.0,26.0
3668,Male,38,38.0,19.0
3669,Female,51,37.0,17.0
3670,Female,46,101.0,25.0
3671,Male,32,113.0,70.0
3672,Male,33,35.0,2.0
3673,Male,19,32.0,95.0
3674,Female,52,25.0,13.0
3675,Male,20,39.0,77.0
3676,Female,44,94.0,75.0
3677,Male,45,15.0,13.0
3678,Male,27,85.0,74.0
3679,Male,26,72.0,72.0
3680,Female,38,97.0,67.0
3681,Female,18,20.0,91.0
3682,Female,35,27.0,6.0
3683,Female,30,49.0,86.0
3684,Female,27,98.0,96.0
3685,Male,27,59.0,70.0
3686,Female,48,110.0,23.0
3687,Female,30,47.0,26.0
3688,Female,28,106.0,76.0
3689,Male,36,38.0,10.0
3690,Male,48,29.0,25.0
3691,Female,20,64.0,30.0
3692,Female,55,111.0,37.0
3693,Female,30,46.0,82.0
3694,Male,32,81.0,74.0
3695,Female,28,87.0,72.0
3696,Male,46,40.0,5.0
3697,Male,36,80.0,47.0
3698,Female,28,30.0,73.0
3699,Female,18,72.0,53.0
3700,Male,29,99.0,75.0
3701,Male,21,28.0,90.0
3702,Male,21,32.0,90.0
3703,Female,39,98.0,74.0
3704,Female,34,61.0,27.0
3705,Female,21,67.0,41.0
3706,Male,33,71.0,56.0
3707,Female,20,22.0,100.0
3708,Female,31,73.0,61.0
3709,Male,30,78.0,60.0
3710,Male,30,53.0,36.0
3711,Female,46,30.0,20.0
3712,Male,22,20.0,61.0
3713,Male,29,32.0,57.0
3714,Male,25,38.0,67.0
3715,Female,32,61.0,44.0
3716,Female,40,71.0,89.0
3717,Male,27,71.0,71.0
3718,Female,47,24.0,14.0
3719,Male,60,115.0,22.0
3720,Female,32,108.0,89.0
3721,Male,40,93.0,71.0
3722,Male,37,72.0,35.0
3723,Female,33,51.0,56.0
3724,Female,30,18.0,10.0
3725,Male,32,94.0,82.0
3726,Male,23,75.0,71.0
3727,Female,45,31.0,18.0
3728,Female,48,35.0,23.0
3729,Female,66,49.0,12.0
3730,Female,61,118.0,25.0
3731,Male,45,34.0,29.0
3732,Male,29,45.0,26.0
3733,Male,39,101.0,36.0
3734,Male,38,110.0,45.0
3735,Male,42,93.0,94.0
3736,Female,51,118.0,14.0
3737,Male,35,34.0,90.0
3738,Female,22,54.0,80.0
3739,Female,24,36.0,61.0
3740,Female,40,111.0,33.0
3741,Female,31,66.0,52.0
3742,Female,22,76.0,42.0
3743,Male,26,60.0,61.0
3744,Male,35,38.0,23.0
3745,Male,40,28.0,21.0
3746,Female,25,99.0,88.0
3747,Male,27,43.0,94.0
3748,Female,56,116.0,29.0
3749,Male,45,130.0,38.0
3750,Female,31,43.0,67.0
3751,Male,30,48.0,48.0
3752,Male,33,49.0,41.0
3753,Male,26,103.0,98.0
3754,Male,32,50.0,93.0
3755,Female,35,69.0,88.0
3756,Male,38,33.0,9.0
3757,Male,49,29.0,28.0
3758,Female,38,103.0,87.0
3759,Male,49,112.0,7.0
3760,Male,24,50.0,39.0
3761,Female,45,31.0,21.0
3762,Female,40,34.0,71.0
3763,Male,46,128.0,32.0
3764,Female,40,112.0,74.0
3765,Female,59,127.0,21.0
3766,Female,31,88.0,90.0
3767,Female,56,111.0,26.0
3768,Female,59,100.0,11.0
3769,Female,41,31.0,32.0
3770,Female,42,33.0,8.0
3771,Female,57,102.0,27.0
3772,Male,21,63.0,46.0
3773,Female,23,99.0,83.0
3774,Male,29,40.0,68.0
3775,Male,18,35.0,76.0
3776,Male,30,58.0,44.0
3777,Male,34,43.0,52.0
3778,Male,58,98.0,11.0
3779,Male,30,46.0,81.0
3780,Male,34,61.0,52.0
3781,Male,24,136.0,83.0
3782,Female,33,93.0,67.0
3783,Male,49,43.0,16.0
3784,Male,35,77.0,55.0
3785,Female,19,45.0,52.0
3786,Female,44,33.0,5.0
3787,Female,50,93.0,42.0
3788,Male,53,112.0,38.0
3789,Female,52,33.0,17.0
3790,Male,31,61.0,49.0
3791,Male,36,85.0,74.0
3792,Male,59,32.0,10.0
3793,Female,62,94.0,31.0
3794,Male,30,47.0,82.0
3795,Female,35,18.0,26.0
3796,Female,24,25.0,86.0
3797,Female,63,118.0,39.0
3798,Female,34,33.0,16.0
3799,Female,39,26.0,24.0
3800,Female,66,123.0,25.0
3801,Male,36,101.0,74.0
3802,Female,28,64.0,33.0
3803,Female,28,60.0,52.0
3804,Female,27,62.0,40.0
3805,Female,44,92.0,87.0
3806,Male,30,77.0,72.0
3807,Female,46,103.0,27.0
3808,Female,27,95.0,100.0
3809,Male,58,36.0,25.0
3810,Female,47,23.0,32.0
3811,Female,22,36.0,90.0
3812,Male,50,120.0,23.0
3813,Male,32,117.0,55.0
3814,Female,23,39.0,78.0
3815,Male,35,93.0,66.0
3816,Female,43,122.0,32.0
3817,Male,36,95.0,77.0
3818,Male,27,56.0,51.0
3819,Female,20,65.0,61.0
3820,Male,37,102.0,11.0
3821,Female,47,97.0,76.0
3822,Male,32,73.0,88.0
3823,Male,24,46.0,47.0
3824,Male,42,102.0,77.0
3825,Male,34,93.0,90.0
3826,Female,49,29.0,19.0
3827,Male,40,117.0,42.0
3828,Female,47,127.0,23.0
3829,Female,19,64.0,21.0
3830,Female,35,73.0,86.0
3831,Male,49,99.0,79.0
3832,Male,43,62.0,48.0
3833,Female,24,59.0,44.0
3834,Female,26,104.0,92.0
3835,Male,45,100.0,12.0
3836,Male,26,115.0,69.0
3837,Female,30,55.0,36.0
3838,Female,41,35.0,11.0
3839,Female,22,82.0,52.0
3840,Male,30,47.0,81.0
3841,Male,39,106.0,34.0
3842,Female,51,43.0,31.0
3843,Male,59,120.0,16.0
3844,Female,53,103.0,27.0
3845,Male,35,29.0,12.0
3846,Male,21,28.0,62.0
3847,Male,26,72.0,63.0
3848,Male,46,90.0,32.0
3849,Male,30,22.0,73.0
3850,Male,50,27.0,12.0
3851,Male,48,129.0,27.0
3852,Female,41,26.0,2.0
3853,Male,18,43.0,54.0
3854,Male,23,56.0,52.0
3855,Male,27,27.0,69.0
3856,Male,35,21.0,35.0
3857,Male,30,82.0,69.0
3858,Male,43,117.0,64.0
3859,Female,36,104.0,20.0
3860,Male,32,76.0,51.0
3861,Female,29,53.0,74.0
3862,Male,25,47.0,74.0
3863,Female,41,112.0,88.0
3864,Male,38,69.0,95.0
3865,Female,37,37.0,1.0
3866,Male,37,100.0,78.0
3867,Female,40,108.0,21.0
3868,Male,29,58.0,83.0
3869,Male,26,43.0,55.0
3870,Female,43,27.0,7.0
3871,Male,19,95.0,69.0
3872,Female,28,36.0,32.0
3873,Male,27,26.0,4.0
3874,Female,27,63.0,56.0
3875,Female,47,28.0,24.0
3876,Male,50,130.0,35.0
3877,Male,53,40.0,27.0
3878,Female,31,47.0,49.0
3879,Male,60,95.0,33.0
3880,Female,35,85.0,76.0
3881,Male,55,106.0,44.0
3882,Female,27,30.0,90.0
3883,Female,33,53.0,42.0
3884,Female,37,126.0,75.0
3885,Male,18,61.0,47.0
3886,Male,37,56.0,61.0
